year,id_,marital,childs,age,cohort,educ_rank,sex_rank,race_rank,hhrace_rank,mobile16_rank,mobile16_flag,hompop,class_rank,class_flag,polviews,polviews_rank,polviews_flag,relig,denom,other,religion,fund,fund_rank,fund16_rank,fund_differential,religious_strength_total,religious_strength_count,religious_strength_avg,religious_strength_index,blm_total,blm_count,blm_avg,blm_index
2018,1372,Married,1,60,1958,14,2,3,5,1,1,2,3,1,Extrmly conservative,1,1,Protestant,Other,Pentecostal Holiness~ Holiness Pentecostal,Pentecostal Holiness~ Holiness Pentecostal,Fundamentalist,3,3,0,24,4,6,0.83333333,39,15,2.6,0.26666667
2018,1373,Married,2,36,1982,18,2,3,5,4,1,4,5,1,Slghtly conservative,3,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,20,4,5,0.66666667,19,4,4.75,0.625
2018,1374,Married,1,31,1987,12,1,3,5,1,1,3,3,1,Slghtly conservative,3,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,11,4,2.75,0.29166667,45,14,3.21428571,0.36904762
2018,1375,Married,3,41,1977,16,1,2,3,4,1,2,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,0,3,23,4,5.75,0.79166667,26,5,5.2,0.7
2018,1376,Divorced,1,29,1989,14,1,3,5,4,1,2,3,1,Moderate,4,1,No answer,No answer,No answer,No answer,Na-excluded,0,1,-1,20,3,6.666666667,0.94444444,33,12,2.75,0.29166667
2018,1377,Married,1,38,1980,16,1,3,5,7,1,2,5,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,21,4,5.25,0.70833333
2018,1378,Divorced,1,42,1976,15,1,3,5,4,1,1,3,1,Moderate,4,1,Christian,No denomination,Not applicable,Christian,Moderate,2,3,-1,24,4,6,0.83333333,52,15,3.46666667,0.41111111
2018,1379,Divorced,2,69,1949,13,1,3,5,1,1,1,5,1,Slghtly conservative,3,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,3,-2,27,4,6.75,0.95833333,15,4,3.75,0.45833333
2018,1380,Married,1,29,1989,16,1,2,3,1,1,2,5,1,Moderate,4,1,Protestant,Other,United Holiness,United Holiness,Fundamentalist,3,3,0,28,4,7,1,68,14,4.85714286,0.64285714
2018,1381,Married,4,33,1985,3,2,1,4,7,1,2,3,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,22,5,4.4,0.56666667
2018,1382,Married,1,27,1991,14,2,3,5,7,1,3,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,71,15,4.73333333,0.62222222
2018,1383,Married,7,42,1976,14,2,3,5,4,1,4,3,1,Moderate,4,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,1,-1,13,4,3.25,0.375,7,4,1.75,0.125
2018,1384,Married,4,57,1961,19,2,3,5,7,1,4,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,26,4,6.5,0.91666667,38,13,2.92307692,0.32051282
2018,1385,Divorced,1,41,1977,18,1,3,5,7,1,1,5,1,Extremely liberal,7,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,21,4,5.25,0.70833333,26,5,5.2,0.7
2018,1386,Divorced,0,70,1948,16,1,3,5,7,1,1,5,1,Slightly liberal,5,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,3,-2,22,4,5.5,0.75,20,5,4,0.5
2018,1387,Married,2,31,1987,8,2,3,5,1,1,2,1,1,Conservative,2,1,Don't know,Not applicable,Not applicable,Don't know,Na-excluded,0,2,-2,7,3,2.333333333,0.22222222,42,15,2.8,0.3
2018,1388,Married,2,68,1950,14,1,3,5,7,1,2,3,1,Extrmly conservative,1,1,Protestant,Other,Pentecostal Holiness~ Holiness Pentecostal,Pentecostal Holiness~ Holiness Pentecostal,Fundamentalist,3,3,0,28,4,7,1,21,4,5.25,0.70833333
2018,1389,Married,1,38,1980,20,1,3,5,4,1,4,5,1,Moderate,4,1,Protestant,Other,Free Will Baptist,Free Will Baptist,Fundamentalist,3,3,0,28,4,7,1,64,14,4.57142857,0.5952381
2018,1390,Never married,0,57,1961,16,2,3,5,1,1,1,5,1,Moderate,4,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,28,4,7,1,19,5,3.8,0.46666667
2018,1391,Married,2,38,1980,15,2,3,5,7,1,2,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,12,4,3,0.33333333,25,4,6.25,0.875
2018,1392,Never married,0,30,1988,18,1,3,5,1,1,2,5,1,Conservative,2,1,Protestant,Other,Mormon,Mormon,Fundamentalist,3,3,0,19,4,4.75,0.625,30,14,2.14285714,0.19047619
2018,1393,Married,2,68,1950,11,2,3,5,1,1,2,3,1,Moderate,4,1,Protestant,Other,Free Will Baptist,Free Will Baptist,Fundamentalist,3,1,2,28,4,7,1,20,5,4,0.5
2018,1394,Divorced,2,75,1943,12,1,3,5,1,1,1,5,1,Extrmly conservative,1,1,Protestant,Other,Pentecostal Holiness~ Holiness Pentecostal,Pentecostal Holiness~ Holiness Pentecostal,Fundamentalist,3,3,0,22,4,5.5,0.75,36,12,3,0.33333333
2018,1395,Married,2,82,1936,12,2,3,5,4,1,2,7,1,Slghtly conservative,3,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,10,4,2.5,0.25,37,15,2.46666667,0.24444444
2018,1396,Married,2,71,1947,19,2,3,5,7,1,2,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,20,4,5,0.66666667,53,13,4.07692308,0.51282051
2018,1397,Married,3,44,1974,9,2,3,5,4,1,1,3,1,Moderate,4,1,Don't know,Not applicable,Not applicable,Don't know,Na-excluded,0,3,-3,7,3,2.333333333,0.22222222,23,5,4.6,0.6
2018,1398,Widowed,3,82,1936,13,1,3,5,1,1,1,5,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,24,4,6,0.83333333,52,15,3.46666667,0.41111111
2018,1399,Married,3,69,1949,12,1,1,4,7,1,2,0,0,Don't know,0,0,None,Not applicable,Not applicable,None,Liberal,1,1,0,10,4,2.5,0.25,22,4,5.5,0.75
2018,1400,Never married,0,40,1978,16,2,2,3,1,1,1,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,12,4,3,0.33333333,58,13,4.46153846,0.57692308
2018,1401,Widowed,2,61,1957,12,1,2,3,1,1,1,5,1,Liberal,6,1,Protestant,Other,Holiness; Church of Holiness,Holiness; Church of Holiness,Fundamentalist,3,3,0,19,4,4.75,0.625,41,9,4.55555556,0.59259259
2018,1402,Married,1,70,1948,11,2,3,5,7,1,2,5,1,Conservative,2,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,13,3,4.333333333,0.55555556,30,11,2.72727273,0.28787879
2018,1403,Married,2,57,1961,13,1,3,5,1,1,2,5,1,Moderate,4,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,0,1,18,4,4.5,0.58333333,75,15,5,0.66666667
2018,1404,Never married,0,37,1981,16,1,3,5,7,1,1,3,1,Liberal,6,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,2,1,14,4,3.5,0.41666667,22,4,5.5,0.75
2018,1405,Married,3,64,1954,15,2,2,3,4,1,2,5,1,Extremely liberal,7,1,Protestant,Other,Holiness; Church of Holiness,Holiness; Church of Holiness,Fundamentalist,3,3,0,28,4,7,1,50,13,3.84615385,0.47435897
2018,1406,Widowed,4,74,1944,18,1,2,3,1,1,1,5,1,Slightly liberal,5,1,Protestant,Other,7th Day Adventist,7th Day Adventist,Fundamentalist,3,3,0,28,4,7,1,80,14,5.71428571,0.78571429
2018,1407,Separated,3,71,1947,12,1,2,3,4,1,1,5,1,Moderate,4,1,Protestant,Afr meth ep zion,Not applicable,Afr meth ep zion,Moderate,2,2,0,19,3,6.333333333,0.88888889,31,5,6.2,0.86666667
2018,1408,Never married,0,22,1996,14,2,3,5,1,1,3,3,1,Extrmly conservative,1,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,18,4,4.5,0.58333333,19,4,4.75,0.625
2018,1409,Never married,0,26,1992,10,1,3,5,1,1,3,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,14,4,3.5,0.41666667,63,15,4.2,0.53333333
2018,1410,Married,2,52,1966,13,1,3,5,1,1,3,3,1,Moderate,4,1,Protestant,Other,Free Will Baptist,Free Will Baptist,Fundamentalist,3,3,0,21,4,5.25,0.70833333,42,14,3,0.33333333
2018,1411,Widowed,3,84,1934,12,1,2,3,4,1,2,3,1,Conservative,2,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,28,4,7,1,25,5,5,0.66666667
2018,1412,Never married,Dk na,22,1996,10,2,1,5,4,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,6,4,1.5,0.08333333,74,15,4.93333333,0.65555556
2018,1413,Never married,0,28,1990,13,2,2,3,1,1,2,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,14,4,3.5,0.41666667,18,4,4.5,0.58333333
2018,1414,Divorced,2,60,1958,12,1,3,5,7,1,1,3,1,Moderate,4,1,Protestant,Presbyterian-dk wh,Not applicable,Presbyterian-dk wh,Liberal,1,1,0,12,4,3,0.33333333,37,14,2.64285714,0.27380952
2018,1415,Never married,0,31,1987,15,1,2,3,4,1,1,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,16,4,4,0.5,64,12,5.33333333,0.72222222
2018,1416,Divorced,5,45,1973,15,2,2,3,4,1,1,3,1,Moderate,4,1,Protestant,Other,Pentecostal Holiness~ Holiness Pentecostal,Pentecostal Holiness~ Holiness Pentecostal,Fundamentalist,3,3,0,10,4,2.5,0.25,65,15,4.33333333,0.55555556
2018,1417,Married,0,49,1969,14,2,2,3,7,1,3,5,1,Liberal,6,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,19,4,4.75,0.625,58,13,4.46153846,0.57692308
2018,1418,Never married,5,32,1986,10,1,3,5,7,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,70,14,5,0.66666667
2018,1419,Divorced,5,43,1975,11,1,2,3,7,1,1,1,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,12,4,3,0.33333333,35,5,7,1
2018,1420,Divorced,3,45,1973,14,1,2,3,4,1,4,3,1,Moderate,4,1,Protestant,Afr meth episcopal,Not applicable,Afr meth episcopal,Moderate,2,2,0,23,4,5.75,0.79166667,43,12,3.58333333,0.43055556
2018,1421,Married,2,65,1953,14,2,3,5,7,1,2,5,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,21,4,5.25,0.70833333,78,15,5.2,0.7
2018,1422,Never married,2,32,1986,14,1,3,5,1,1,4,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,13,4,3.25,0.375,19,4,4.75,0.625
2018,1423,Never married,1,23,1995,11,1,3,5,1,1,3,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,56,12,4.66666667,0.61111111
2018,1424,Married,2,52,1966,18,2,3,5,1,1,3,5,1,Conservative,2,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,3,-2,16,4,4,0.5,42,14,3,0.33333333
2018,1425,Married,2,58,1960,16,1,3,5,7,1,2,5,1,Liberal,6,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,3,-2,12,4,3,0.33333333,28,4,7,1
2018,1426,Never married,0,21,1997,15,1,3,5,7,1,7,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,1,1,16,4,4,0.5,58,13,4.46153846,0.57692308
2018,1427,Widowed,1,77,1941,16,1,3,5,7,1,1,5,1,Moderate,4,1,Protestant,Lutheran-mo synod,Not applicable,Lutheran-mo synod,Fundamentalist,3,3,0,14,4,3.5,0.41666667,25,5,5,0.66666667
2018,1428,Married,4,86,1932,10,2,3,5,7,1,2,5,1,Extrmly conservative,1,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,28,4,7,1,37,15,2.46666667,0.24444444
2018,1429,Divorced,2,52,1966,14,1,3,5,7,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,11,4,2.75,0.29166667,22,4,5.5,0.75
2018,1430,Divorced,2,66,1952,16,2,3,5,7,1,1,5,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,16,4,4,0.5,42,15,2.8,0.3
2018,1431,Widowed,5,72,1946,14,1,3,5,4,1,2,1,1,Slghtly conservative,3,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,27,4,6.75,0.95833333,66,13,5.07692308,0.67948718
2018,1432,Divorced,1,47,1971,14,1,3,5,1,1,1,3,1,Conservative,2,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,22,4,5.5,0.75,49,14,3.5,0.41666667
2018,1433,Never married,0,58,1960,16,2,3,5,1,1,1,5,1,Conservative,2,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,3,-2,23,4,5.75,0.79166667,26,12,2.16666667,0.19444444
2018,1434,Divorced,0,35,1983,15,1,2,3,7,1,1,5,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,72,15,4.8,0.63333333
2018,1435,Separated,1,50,1968,14,1,2,3,7,1,1,3,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,14,4,3.5,0.41666667,16,4,4,0.5
2018,1436,Widowed,2,84,1934,17,1,3,5,4,1,1,5,1,Extrmly conservative,1,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,28,4,7,1,39,13,3,0.33333333
2018,1437,Never married,0,22,1996,15,2,2,5,1,1,1,5,1,Slightly liberal,5,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,19,4,4.75,0.625,29,5,5.8,0.8
2018,1438,Never married,3,29,1989,17,1,2,3,1,1,4,5,1,Slightly liberal,5,1,Protestant,Other,Missionary Baptist,Missionary Baptist,Fundamentalist,3,3,0,28,4,7,1,50,12,4.16666667,0.52777778
2018,1439,Separated,1,26,1992,12,2,2,3,7,1,4,5,1,Extrmly conservative,1,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,12,4,3,0.33333333,62,15,4.13333333,0.52222222
2018,1440,Married,0,24,1994,16,1,3,5,4,1,2,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,5,4,1.25,0.04166667,19,4,4.75,0.625
2018,1441,Married,2,No answer,No answer,12,1,3,5,4,1,2,3,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,27,4,6.75,0.95833333,37,14,2.64285714,0.27380952
2018,1442,Married,0,38,1980,14,2,3,5,4,1,2,1,1,Moderate,4,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,3,-3,11,4,2.75,0.29166667,22,5,4.4,0.56666667
2018,1443,Never married,0,31,1987,16,2,3,5,4,1,1,5,1,Slightly liberal,5,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,21,4,5.25,0.70833333,18,4,4.5,0.58333333
2018,1444,Never married,1,31,1987,16,1,3,5,1,1,1,3,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,8,4,2,0.16666667,74,14,5.28571429,0.71428571
2018,1445,Never married,0,30,1988,16,1,2,3,4,1,2,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,35,5,7,1
2018,1446,Married,2,46,1972,18,2,3,5,7,1,2,7,1,Extremely liberal,7,1,Protestant,Episcopal,Not applicable,Episcopal,Liberal,1,1,0,12,4,3,0.33333333,46,13,3.53846154,0.42307692
2018,1447,Never married,2,49,1969,16,2,2,3,1,1,1,1,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,21,4,5.25,0.70833333,28,5,5.6,0.76666667
2018,1448,Married,0,29,1989,10,2,3,5,7,1,3,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,43,14,3.07142857,0.3452381
2018,1449,Divorced,2,45,1973,10,1,3,5,1,1,2,1,1,Liberal,6,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,2,-2,20,4,5,0.66666667,52,15,3.46666667,0.41111111
2018,1450,Divorced,7,67,1951,12,2,2,3,1,1,1,1,1,Slghtly conservative,3,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,24,4,6,0.83333333,54,13,4.15384615,0.52564103
2018,1451,Married,1,34,1984,12,1,3,5,4,1,4,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,3,0,26,4,6.5,0.91666667,25,5,5,0.66666667
2018,1452,Widowed,2,82,1936,12,2,2,3,7,1,1,7,1,Moderate,4,1,Protestant,Other,Churches of God(Except with Christ and Holiness),Churches of God(Except with Christ and Holiness),Fundamentalist,3,3,0,28,4,7,1,57,12,4.75,0.625
2018,1453,Married,2,44,1974,13,2,1,2,7,1,2,3,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,2,1,28,4,7,1,45,13,3.46153846,0.41025641
2018,1454,Married,3,48,1970,18,1,3,5,4,1,2,5,1,Moderate,4,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,19,4,4.75,0.625,19,5,3.8,0.46666667
2018,1455,Never married,2,24,1994,8,1,3,5,7,1,5,3,1,Conservative,2,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,20,4,5,0.66666667,32,12,2.66666667,0.27777778
2018,1456,Married,2,56,1962,12,2,3,5,7,1,2,3,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,8,4,2,0.16666667,13,4,3.25,0.375
2018,1457,Married,3,65,1953,11,2,3,5,7,1,2,3,1,Conservative,2,1,Protestant,Other,Assembly of God,Assembly of God,Fundamentalist,3,2,1,18,4,4.5,0.58333333,40,14,2.85714286,0.30952381
2018,1458,Never married,1,48,1970,13,1,2,3,4,1,2,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,21,4,5.25,0.70833333,32,5,6.4,0.9
2018,1459,Never married,2,27,1991,16,1,2,3,4,1,3,5,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,18,4,4.5,0.58333333,53,15,3.53333333,0.42222222
2018,1460,Married,3,55,1963,18,1,2,4,7,1,3,3,1,Slightly liberal,5,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,27,4,6.75,0.95833333,66,14,4.71428571,0.61904762
2018,1461,Married,0,25,1993,15,2,3,5,7,1,1,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,22,5,4.4,0.56666667
2018,1462,Divorced,5,55,1963,12,1,2,3,1,1,1,3,1,Conservative,2,1,Protestant,Am bapt ch in usa,Not applicable,Am bapt ch in usa,Moderate,2,2,0,18,4,4.5,0.58333333,22,4,5.5,0.75
2018,1463,Separated,2,71,1947,13,1,3,5,1,1,1,3,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,19,4,4.75,0.625,14,5,2.8,0.3
2018,1464,Never married,2,26,1992,12,2,3,5,7,1,4,5,1,Extrmly conservative,1,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,22,4,5.5,0.75,42,12,3.5,0.41666667
2018,1465,Married,4,59,1959,12,1,3,5,1,1,4,3,1,Conservative,2,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,23,4,5.75,0.79166667,38,13,2.92307692,0.32051282
2018,1466,Divorced,1,56,1962,16,1,3,5,7,1,2,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,23,5,4.6,0.6
2018,1467,Divorced,0,58,1960,20,1,3,5,7,1,1,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,16,4,4,0.5,67,12,5.58333333,0.76388889
2018,1468,Never married,1,27,1991,15,1,2,3,1,1,2,3,1,Moderate,4,1,Christian,No denomination,Not applicable,Christian,Moderate,2,0,2,11,3,3.666666667,0.44444444,62,15,4.13333333,0.52222222
2018,1469,Married,2,69,1949,13,1,2,3,4,1,1,7,1,Extremely liberal,7,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,22,4,5.5,0.75,29,5,5.8,0.8
2018,1470,Never married,1,30,1988,13,1,3,5,7,1,3,5,1,Slghtly conservative,3,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,21,4,5.25,0.70833333,53,12,4.41666667,0.56944444
2018,1471,Widowed,0,71,1947,17,1,3,5,7,1,1,5,1,Conservative,2,1,Buddhism,Not applicable,Not applicable,Buddhism,Na-excluded,0,2,-2,21,4,5.25,0.70833333,54,13,4.15384615,0.52564103
2018,1472,Married,5,53,1965,9,1,2,3,7,1,4,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,2,1,24,4,6,0.83333333,50,14,3.57142857,0.42857143
2018,1473,Divorced,2,No answer,No answer,14,2,2,3,1,1,1,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,64,12,5.33333333,0.72222222
2018,1474,Married,4,34,1984,11,1,2,3,4,1,4,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,17,4,4.25,0.54166667,72,15,4.8,0.63333333
2018,1475,Divorced,3,37,1981,8,1,3,5,1,1,3,1,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,6,4,1.5,0.08333333,22,4,5.5,0.75
2018,1476,Married,3,29,1989,14,1,2,3,7,1,4,3,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,18,4,4.5,0.58333333,54,13,4.15384615,0.52564103
2018,1477,Divorced,2,63,1955,12,1,3,5,7,1,1,3,1,Moderate,4,1,Protestant,Episcopal,Not applicable,Episcopal,Liberal,1,1,0,25,4,6.25,0.875,40,15,2.66666667,0.27777778
2018,1478,Never married,2,32,1986,16,1,2,3,4,1,4,3,1,Slghtly conservative,3,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,18,4,4.5,0.58333333,22,4,5.5,0.75
2018,1479,Never married,0,33,1985,16,2,2,3,1,1,1,5,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,13,4,3.25,0.375,46,13,3.53846154,0.42307692
2018,1480,Never married,3,79,1939,12,1,2,3,7,1,1,5,1,No answer,0,0,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,28,4,7,1,62,12,5.16666667,0.69444444
2018,1481,Never married,0,22,1996,12,2,2,3,1,1,1,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,10,4,2.5,0.25,19,4,4.75,0.625
2018,1482,Never married,0,24,1994,14,1,3,5,7,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,60,14,4.28571429,0.54761905
2018,1483,Married,0,31,1987,16,1,3,5,1,1,2,5,1,Liberal,6,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,17,4,4.25,0.54166667,26,5,5.2,0.7
2018,1484,Married,2,43,1975,16,1,3,5,7,1,3,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,12,4,3,0.33333333,42,14,3,0.33333333
2018,1485,Divorced,0,56,1962,16,1,3,5,7,1,1,7,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,11,5,2.2,0.2
2018,1486,Divorced,2,54,1964,14,2,3,5,1,1,1,7,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,1,1,9,4,2.25,0.20833333,31,12,2.58333333,0.26388889
2018,1487,Married,2,47,1971,12,2,3,5,7,1,4,7,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,56,15,3.73333333,0.45555556
2018,1488,Married,3,72,1946,16,1,3,5,7,1,2,7,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,11,3,3.66666667,0.44444444
2018,1489,Married,2,60,1958,18,2,3,5,7,1,2,7,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,28,4,7,1
2018,1490,Married,2,34,1984,17,2,3,5,4,1,3,5,1,Slghtly conservative,3,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,1,2,10,4,2.5,0.25,44,13,3.38461538,0.3974359
2018,1491,Married,2,38,1980,16,2,3,5,7,1,2,5,1,Liberal,6,1,Jewish,Not applicable,Not applicable,Jewish,Liberal,1,1,0,6,4,1.5,0.08333333,61,15,4.06666667,0.51111111
2018,1492,Married,0,58,1960,18,1,3,5,4,1,2,5,1,Conservative,2,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,17,4,4.25,0.54166667,19,13,1.46153846,0.07692308
2018,1493,Divorced,2,67,1951,16,1,3,5,7,1,1,1,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,20,4,5,0.66666667,73,14,5.21428571,0.70238095
2018,1494,Never married,3,39,1979,13,1,1,3,1,1,1,3,1,Conservative,2,1,Christian,No denomination,Not applicable,Christian,Moderate,2,3,-1,24,4,6,0.83333333,28,5,5.6,0.76666667
2018,1495,Divorced,2,75,1943,12,1,3,5,7,1,1,5,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,23,4,5.75,0.79166667,12,4,3,0.33333333
2018,1496,Married,1,65,1953,14,1,3,5,7,1,1,3,1,Moderate,4,1,Protestant,Lutheran-mo synod,Not applicable,Lutheran-mo synod,Fundamentalist,3,1,2,17,4,4.25,0.54166667,59,14,4.21428571,0.53571429
2018,1497,Never married,Eight or more,56,1962,12,2,3,5,7,1,1,5,1,Liberal,6,1,Protestant,Am lutheran,Not applicable,Am lutheran,Moderate,2,2,0,22,4,5.5,0.75,27,12,2.25,0.20833333
2018,1498,Divorced,3,35,1983,14,1,1,3,7,1,4,1,1,Extremely liberal,7,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,24,4,6,0.83333333,73,15,4.86666667,0.64444444
